sheet_row,team,city,metro_area,country,level
7406,Vinaroz CF,,,Spain,
7411,Djurgårdens IF,Stockholm,Stockholm,Sweden,1
7421,Sirius IK,Uppsala,Uppsala,Sweden,1
7422,Västerås SK,Västerås,Västerås,Sweden,1
7437,Jönköpings Södra,Jönköping,Jönköping,Sweden,
7439,Västra Frölunda IF,Gothenburg,Gothenburg,Sweden,
7456,Stattena IF,,,Sweden,
7476,Redbergslid,,,Sweden,
7477,Reymersholm,,,Sweden,
7483,Jönköpings AIF,Jönköping,Jönköping,Sweden,
7484,Örgryte IS 2,Gothenburg,Gothenburg,Sweden,
7513,BSC Old Boys Basel,Basel,Basel,Switzerland,
7522,FC Genève,Geneva,Geneva,Switzerland,
7531,FC Vevey United,Lausanne,Lausanne,Switzerland,
7534,Montreux Narcisse,,,Switzerland,
7536,Fortuna Basel,,,Switzerland,
7541,Anglo-American Club,Zurich,Zurich,Switzerland,
7542,Anglo-American Wanderers,,,Switzerland,
7543,Fire Flies Zürich,,,Switzerland,
7544,Kickers Zürich,,,Switzerland,
7547,La Châtelaine Genève,Geneva,Geneva,Switzerland,
7549,Villa Longchamp Lausanne,Lausanne,Lausanne,Switzerland,
7552,Excelsior Basel,,,Switzerland,
7553,Geneva United,,,Switzerland,
7554,International Zürich,,,Switzerland,
7555,Le Château de Lancy,,,Switzerland,
7556,Maison Neuve Vevey,,,Switzerland,
7558,Racing Lausanne,,,Switzerland,
7560,Basel XI,Basel,Basel,Switzerland,
7561,FC Porrentruy,Porrentruy,Porrentruy,Switzerland,
7566,ES Malley,Lausanne,Lausanne,Switzerland,
7569,Juventus Zürich,Zurich,Zurich,Switzerland,
7570,CA Genève,,,Switzerland,
7572,Dopolavoro Genève,,,Switzerland,
7574,FC Aurore,,,Switzerland,
7578,FC Bözingen 34,,,Switzerland,
7581,FC Châtel-St.-Denis,,,Switzerland,
7582,FC Chur,,,Switzerland,
7587,FC Gambarogno,,,Switzerland,
7588,FC Giubiasco,,,Switzerland,
7590,FC Helvetia Bern,,,Switzerland,
7596,FC Lengnau,,,Switzerland,
7600,FC Oerlikon Zürich,,,Switzerland,
7603,FC Renens,,,Switzerland,
7604,FC Rüti,,,Switzerland,
7606,FC Thoune,,,Switzerland,
7610,Forward Morges,,,Switzerland,
7612,Pro Daro Bellinzona,,,Switzerland,
7618,SV Seebach Zürich,,,Switzerland,
7619,US Bienne-Boujean,,,Switzerland,
7620,VfR Kleinhüningen,,,Switzerland,
7638,Eyüpspor,Istanbul,Istanbul,Turkey,1
7640,Amedspor,Diyarbakır,Diyarbakır,Turkey,1
7647,Sariyer SK,Istanbul,Istanbul,Turkey,2
7659,Mardin 1969 SK,Mardin,Mardin,Turkey,2
7668,Karsiyaka SK,Izmir,Izmir,Turkey,
7679,Turanspor,Ankara,Ankara,Turkey,
7694,Çanakkale Dardanelspor,Çanakkale,Çanakkale,Turkey,
7698,Yozgatspor,Yozgat,Yozgat,Turkey,
7701,Sebatspor,,,Turkey,
7707,Petrol Ofisi,,,Turkey,
7708,Afjet Afyonspor,Afyonkarahisar,Afyonkarahisar,Turkey,
7709,Gençlerbirliği OFTAŞ,Ankara,Ankara,Turkey,
7712,Osmanlispor,Ankara,Ankara,Turkey,
7713,PTT Ankara,Ankara,Ankara,Turkey,
7715,Balıkesir,Balıkesir,Balıkesir,Turkey,
7717,Denizli Belediyespor,Denizli,Denizli,Turkey,
7719,Eskişehir İdman Yurdu,Eskişehir,Eskişehir,Turkey,
7720,Eskişehir Tayyare Yurdu,Eskişehir,Eskişehir,Turkey,
7721,Gaziantep BSB,Gaziantep,Gaziantep,Turkey,
7724,Güngören Belediyespor,Istanbul,Istanbul,Turkey,
7725,Istanbul BB,Istanbul,Istanbul,Turkey,
7726,Kartalspor,Istanbul,Istanbul,Turkey,
7727,Tepecik Belediye,Istanbul,Istanbul,Turkey,
7728,Tuzlaspor,Istanbul,Istanbul,Turkey,
7730,Konya Şekerspor,Konya,Konya,Turkey,
7731,Tavsanlı Linyitspor,Tavşanlı,Tavşanlı,Turkey,
7732,Malatya Belediyespor,Malatya,Malatya,Turkey,
7738,Adana Milli Mensucat,,,Turkey,
7739,Adana Torosspor,,,Turkey,
7740,Adana Türk Ocağı,,,Turkey,
7741,Adapazarı İdman Yurdu,,,Turkey,
7742,Albayrak İdman Yurdu,,,Turkey,
7743,Anadolu Turan San'atkârangücü,,,Turkey,
7744,Bahriye,,,Turkey,
7745,Balıkesir İdman Yurdu,,,Turkey,
7746,Bozüyük İdman Yurdu,,,Turkey,
7748,Diyarbakır Ayspor,,,Turkey,
7749,Doğanspor,,,Turkey,
7750,Ergenekon İdman Yurdu,,,Turkey,
7751,Gölcük İdman Yurdu,,,Turkey,
7752,Güneşspor,,,Turkey,
7753,Hilâl Spor,,,Turkey,
7754,İlk Işık,,,Turkey,
7755,Işıklar Mektebi,,,Turkey,
7756,Isparta,,,Turkey,
7757,İzmit Harp Filosu,,,Turkey,
7758,İzmit İttihadspor,,,Turkey,
7759,İzmit Kağıtspor,,,Turkey,
7760,Kayagücü,,,Turkey,
7762,Kültürspor,,,Turkey,
7763,Kütahya Gençlerbirliği,,,Turkey,
7765,Maskespor,,,Turkey,
7766,Meriç İdman Yurdu,,,Turkey,
7767,Samsun İdman Yurdu,,,Turkey,
7768,Samsun SK,,,Turkey,
7769,San'atkâran Spor Derneği,,,Turkey,
7770,Trabzon İdman Gücü,,,Turkey,
7771,Trabzon İdman Ocağı,,,Turkey,
7772,Trabzon Lisesi,,,Turkey,
7773,Uçaksavar,,,Turkey,
7774,Üçok,,,Turkey,
7778,Chernomorets,Odessa,Odessa,Ukraine,1
7781,Kryvbas,Kryvyi Rih,Kryvyi Rih,Ukraine,1
7790,FC Epitsentr Dunaivtsi,Dunaivtsi,Kamianets-Podilskyi,Ukraine,1
7802,FC Lokomotiv Kyiv,Kyiv,Kyiv,Ukraine,2
7804,Kolos-2 Kovalivka,Kyiv,Kyiv,Ukraine,2
7806,FC Polissya-2 Zhytomyr,Zhytomyr,Zhytomyr,Ukraine,2
7811,FC Metalurh Zaporizhzhya,Zaporizhia,Zaporizhia,Ukraine,
7820,Torpedo Zaporizhzhya,Zaporizhia,Zaporizhia,Ukraine,
7826,Niva Vinnytsya,Vinnytsia,Vinnytsia,Ukraine,
7829,FC Mynai,Uzhhorod,Uzhhorod,Ukraine,
7837,FC Naftovyk-Ukrnafta,Okhtyrka,Okhtyrka,Ukraine,
7838,Lokomotiv Kyiv,Kyiv,Kyiv,Ukraine,
7841,FC Simferopol,Simferopol,Simferopol,Ukraine,
7842,FC Tytan Armyansk,Armyansk,Armyansk,Ukraine,
7843,Feniks-Illichivets Kalinine,Kalinine,Kalinine,Ukraine,
7844,IS Simferopol,Simferopol,Simferopol,Ukraine,
7845,Krymteplitsia Molodizhne,Simferopol,Simferopol,Ukraine,
7846,Tavria Simpheropol,Simferopol,Simferopol,Ukraine,
7849,FC VPK-Ahro,Dnipro,Dnipro,Ukraine,
7850,Hirnyk Kryvyj Rih,Kryvyi Rih,Kryvyi Rih,Ukraine,
7852,Stal Dniprodzerzhynsk,Dniprodzerzhynsk,Dniprodzerzhynsk,Ukraine,
7853,Avangard Kramatorsk,Kramatorsk,Kramatorsk,Ukraine,
7854,FC Illychivets,Mariupol,Mariupol,Ukraine,
7855,FC Kramatorsk,Kramatorsk,Kramatorsk,Ukraine,
7858,Metalurh Mariupol,Mariupol,Mariupol,Ukraine,
7859,Shakhter Stalino,Donetsk,Donetsk,Ukraine,
7860,Stahanovez Stalino,Donetsk,Donetsk,Ukraine,
7863,Avangard Kharkiv,Kharkiv,Kharkiv,Ukraine,
7864,FC Kobra Kharkiv,Kharkiv,Kharkiv,Ukraine,
7866,Lokomotiv Kharkiv,Kharkiv,Kharkiv,Ukraine,
7867,Selmash Kharkiv,Kharkiv,Kharkiv,Ukraine,
7868,Spartak Kharkiv,Kharkiv,Kharkiv,Ukraine,
7872,Zirka Kirovohrad,Kirovohrad,Kirovohrad,Ukraine,
7877,Arsenal Bila Tserkva,Bila Tserkva,Bila Tserkva,Ukraine,
7878,FC Khimik Severodonetsk,Sievierodonetsk,Sievierodonetsk,Ukraine,
7880,Zarya Voroshilovgrad,Luhansk,Luhansk,Ukraine,
7884,Rukh Vynnyky,Lviv,Lviv,Ukraine,
7887,Dinamo Odessa,Odessa,Odessa,Ukraine,
7888,Dniester Ovidiopol,Ovidiopol,Ovidiopol,Ukraine,
7891,SKA Odessa,Odessa,Odessa,Ukraine,
7892,Spartak Odessa,Odessa,Odessa,Ukraine,
7893,FC Hirnyk-Sport Komsomolsk,Kremenchuk,Kremenchuk,Ukraine,
7901,Zakarpattia Uzhhorod,Uzhhorod,Uzhhorod,Ukraine,
7902,Metallurg Zaporozhe,Zaporizhia,Zaporizhia,Ukraine,
7904,Boryfsen-Boreks Borodianka,,,Ukraine,
7905,Dnipro-2 Dnipropetrovsk,,,Ukraine,
7907,FC Chornomorets-2 Odessa,,,Ukraine,
7908,FC CSKA-2 Kyiv,,,Ukraine,
7910,FC Hirnyk Rovenky,,,Ukraine,
7914,FC Stakhanov,,,Ukraine,
7915,FC Torpedo Zaporizhia,,,Ukraine,
7916,IgroService,,,Ukraine,
7918,Krystal Chortkiv,,,Ukraine,
7921,Ratusha Kamyanets-Podilskyi,,,Ukraine,
7923,Sokol Zolochev,,,Ukraine,
7968,Grange Quins,Cardiff,Cardiff,Wales,
7973,Cambrian & Clydach Vale,,,Wales,
7978,Fflint Town United,Flint,Flint,Wales,
7986,Hankook Verdes,San Ignacio,San Ignacio,Belize,
8006,Escorpiones de Belén,Belen,San José,Costa Rica,1
8007,Inter de San Carlos,Alajuela,San José,Costa Rica,1
8008,LD Alajuelense,Alajuela,San José,Costa Rica,1
8016,Águilas Guanacastecas,Liberia,Liberia,Costa Rica,
8018,CS Uruguay,Coronado,San José,Costa Rica,
8020,Liberia Mía,Alajuela,San José,Costa Rica,
8026,Alianza FC,San Salvador,San Salvador,El Salvador,
8033,CD UES,San Salvador,San Salvador,El Salvador,
8044,CD Heredia,"San José, El Petén","San José, El Petén",Guatemala,
8047,CD Municipal,Guatemala City,Guatemala City,Guatemala,
8050,Club Xelajú,Quetzaltenango,Quetzaltenango,Guatemala,
8051,CSD Comunicaciones,Guatemala City,Guatemala City,Guatemala,
8061,Universidad San Carlos,Guatemala City,Guatemala City,Guatemala,
8067,Valencia FC Léogâne,Leogane,Leogane,Haiti,
8078,Deportes Savio,Santa Rosa de Copán,Santa Rosa de Copán,Honduras,
8079,FC Universidad Católica,Tegucigalpa,Tegucigalpa,Honduras,
8089,L'Aiglon du Lamentin,Lamentin,Lamentin,Martinique,
8091,Chivas Guadalajara,Guadalajara,Guadalajara,Mexico,1
8110,Leones Negros UdeG,Guadalajara,Guadalajara,Mexico,2
8117,CD Tapatio,Guadalajara,Guadalajara,Mexico,2
8122,Piratas FC,Veracruz,Veracruz,Mexico,2
8126,Tecos UAG,Guadalajara,Guadalajara,Mexico,
8131,Jaguares de Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Mexico,
8147,San Sebastián,Leon,Leon,Mexico,
8154,Ciudad Madero,Ciudad Madero,Tampico,Mexico,
8156,Club Deportivo Nacional,,,Mexico,
8157,Cobras de Ciudad Juárez,Ciudad Juarez,Ciudad Juarez,Mexico,
8166,Universidad Guadalajara,Guadalajara,Guadalajara,Mexico,
8167,Potros UAEM,Toluca,Mexico City,Mexico,
8177,Mérida FC,Merida,Merida,Mexico,
8181,Mexico Cricket Club,,,Mexico,
8185,Jong Colombia,Willemstad,Willemstad,Netherlands Antilles,
8186,SITHOC,Willemstad,Willemstad,Netherlands Antilles,
8187,SV Estrella,Oranjestad,Oranjestad,Netherlands Antilles,
8201,Puerto Rico Islanders,San Juan,San Juan,Puerto Rico,
8202,Bayamón FC,San Juan,San Juan,Puerto Rico,
8205,Caledonia AIA,Malabar,Malabar,Trinidad & Tobago,
8214,St. Ann's Rangers,San Juan,San Juan,Trinidad & Tobago,
8224,New York Red Bulls,Harrison (NJ),New York,United States,1
8297,Golden Bay Earthquakes,San Francisco-San Jose,San Francisco-San Jose,United States,
8308,Portland Timbers NASL,Portland,Portland,United States,
8311,Atlanta Apollos,Atlanta,Atlanta,United States,
8337,LA Galaxy II,Carson,Los Angeles,United States,
8342,San Jose Clash,San Francisco-San Jose,San Francisco-San Jose,United States,
8346,Hartford Bicentennials,Hartford,Hartford,United States,
8348,FC Tampa Bay,Tampa,Tampa,United States,
8350,Ft. Lauderdale Strikers,Miami,Miami,United States,
8352,Miami Gatos,Miami,Miami,United States,
8355,Atlanta United 2,Atlanta,Atlanta,United States,
8357,Kansas City Wizards,Kansas City,Kansas City,United States,
8360,Ocean City Barons,Washington-Baltimore,Washington-Baltimore,United States,
8364,NSC Minnesota Stars,Minneapolis,Minneapolis,United States,
8368,MetroStars,New York,New York,United States,
8369,New York Red Bulls II,Harrison (NJ),New York,United States,
8370,NY/NJ MetroStars,New York,New York,United States,
8371,Cosmos,New York,New York,United States,
8374,Carolina RailHawks,Raleigh-Durham,Raleigh-Durham,United States,
8376,Toronto Metros,Toronto,Toronto,Canada,
8386,Dallas Burn,Dallas,Dallas,United States,
8387,Rio Grande Valley FC,Edinburg,McAllen,United States,
8406,YoungHeart Manawatu,Palmerston North,Palmerston North,New Zealand,
8407,Lae City Dwellers,Lae,Lae,Papua New Guinea,
8408,PRK Hekari United,Port Moresby,Port Moresby,Papua New Guinea,
8412,Vailima Kiwi FC,Apia,Apia,Samoa,
8423,AS Temanava,Papeete,Papeete,Tahiti,
8426,Amical FC,,,Vanuatu,
8427,Port Vila Sharks,Port Vila,Port Vila,Vanuatu,
8432,San Lorenzo,Buenos Aires,Buenos Aires,Argentina,1
8442,Platense,Buenos Aires,Buenos Aires,Argentina,1
8447,Belgrano de Córdoba,Cordoba,Cordoba,Argentina,1
8450,Instituto de Córdoba,Cordoba,Cordoba,Argentina,1
8453,Sarmiento de Junín,Junin,Junin,Argentina,1
8462,Chacarita Juniors,San Martín,Buenos Aires,Argentina,2
8465,Godoy Cruz,Mendoza,Mendoza,Argentina,2
8469,Club Atlético Temperley,Temperley,Buenos Aires,Argentina,2
8470,Gimnasia de Jujuy,San Salvador de Jujuy,San Salvador de Jujuy,Argentina,2
8475,Patronato de Paraná,Parana,Parana,Argentina,2
8476,Atlético de Rafaela,Rafaela,Rafaela,Argentina,2
8479,Central Norte,Salta,Salta,Argentina,2
8480,Gimnasia y Tiro,Salta,Salta,Argentina,2
8481,CA Acassuso,San Isidro,Buenos Aires,Argentina,2
8482,CA San Telmo,Avellaneda,Buenos Aires,Argentina,2
8484,Agropecuario,Carlos Casares,Carlos Casares,Argentina,2
8485,CA San Miguel,San Miguel,Buenos Aires,Argentina,2
8486,Ciudad de Bolívar,San Carlos de Bolívar,San Carlos de Bolívar,Argentina,2
8488,Defensores Belgrano,Buenos Aires,Buenos Aires,Argentina,2
8492,Deportivo Maipú,Mendoza,Mendoza,Argentina,2
8493,CA Güemes,Santiago del Estero,Santiago del Estero,Argentina,2
8495,CA San Isidro,Buenos Aires,Buenos Aires,Argentina,
8499,Estudiantil Porteño,Buenos Aires,Buenos Aires,Argentina,
8500,Arsenal de Sarandí,Sarandí,Buenos Aires,Argentina,
8501,Defensores de Belgrano,Buenos Aires,Buenos Aires,Argentina,
8502,Lomas Athletic,Buenos Aires,Buenos Aires,Argentina,
8503,Sportivo Barracas,Buenos Aires,Buenos Aires,Argentina,
8511,Club San Fernando,Buenos Aires,Buenos Aires,Argentina,
8517,Club de Gimnasia y Esgrima,La Plata,La Plata,Argentina,
8523,Barracas AC,,,Argentina,
8525,Flores AC,,,Argentina,
8526,Juventud Antoniana,,,Argentina,
8527,Kimberley,,,Argentina,
8530,Club Progresista,,,Argentina,
8532,Reformer AC,,,Argentina,
8533,San Lorenzo Mar del Plata,,,Argentina,
8534,Sportivo del Norte,,,Argentina,
8538,Kimberley AC,,,Argentina,
8541,Hispano Argentino,,,Argentina,
8544,Lobos AC,,,Argentina,
8545,Platense II,,,Argentina,
8546,Retiro AC,,,Argentina,
8548,Sportsman Athletic,,,Argentina,
8553,Buenos Aires and Rosario Railway,,,Argentina,
8554,CA Floresta,,,Argentina,
8555,CA Universal,,,Argentina,
8556,Central Córdoba de Rosario,,,Argentina,
8557,Círculo Deportivo,,,Argentina,
8565,Loma Negra,,,Argentina,
8566,Lomas Academy,,,Argentina,
8569,Sociedad Sportiva Argentina,,,Argentina,
8570,Sportivo Alsina,,,Argentina,
8572,Club Atlético Alvarado,Mar del Plata,Mar del Plata,Argentina,
8576,Crucero del Norte,Posadas,Posadas,Argentina,
8580,AA Eureka,,,Argentina,
8584,Belgrano AC B,,,Argentina,
8585,Belgrano Extra,,,Argentina,
8588,CA Olivos,,,Argentina,
8589,CA Rosario,,,Argentina,
8590,Club Atlético San Lorenzo,,,Argentina,
8591,CO Riachuelo,,,Argentina,
8592,Don Orione,,,Argentina,
8593,Estudiantes SdE,,,Argentina,
8594,Ferro de General Pico,,,Argentina,
8595,Gutemberg La Plata,,,Argentina,
8597,Huracán Las Heras,,,Argentina,
8599,Mariano Moreno,,,Argentina,
8602,Ramsar SC,,,Argentina,
8603,Sportivo Balcarce,,,Argentina,
8605,Unión de General Pinedo,,,Argentina,
8606,Unión Talleres-Lanús,,,Argentina,
8607,United Banks,,,Argentina,
8608,Brown de Adrogué,Buenos Aires,Buenos Aires,Argentina,
8613,Flandria,Buenos Aires,Buenos Aires,Argentina,
8619,C.A.I.,Comodoro Rivadavia,Comodoro Rivadavia,Argentina,
8620,Guillermo Brown,Puerto Madryn,Puerto Madryn,Argentina,
8621,Ben Hur Rafaela,Rafaela,Rafaela,Argentina,
8624,Textil Mandiyú,Corrientes,Corrientes,Argentina,
8626,Juventud Unida,Gualeguaychú,Gualeguaychú,Argentina,
8628,ABB La Paz,La Paz,La Paz,Bolivia,1
8647,Deportivo Municipal,La Paz,La Paz,Bolivia,
8652,Petrolero Yacuiba,Yacuíba,Yacuíba,Bolivia,
8653,Real Mamoré,Trinidad,Trinidad,Bolivia,
8655,Royal Pari,Santa Cruz de la Sierra,Santa Cruz de la Sierra,Bolivia,
8658,Universitario de Sucre,Sucre,Sucre,Bolivia,
8659,Grêmio,Porto Alegre,Porto Alegre,Brazil,1
8682,Ceará,Fortaleza,Fortaleza,Brazil,2
8684,Ponte Preta,Campinas,Campinas,Brazil,2
8689,CRB,Maceio,Maceio,Brazil,2
8692,Londrina,Londrina,Londrina,Brazil,2
8693,Botafogo-SP,Ribeirão Preto,Ribeirão Preto,Brazil,2
8696,Athletic Club (MG),São João del-Rei,São João del-Rei,Brazil,2
8697,Novorizontino,Novo Horizonte,Novo Horizonte,Brazil,2
8703,Botafogo da Paraíba,João Pessoa,João Pessoa,Brazil,3
8704,Inter de Limeira,Limeira,Limeira,Brazil,3
8705,Itabaiana,Itabaiana,Itabaiana,Brazil,3
8714,Ypiranga de Erechim,Erechim,Erechim,Brazil,3
8717,Ferroviária,Araraquara,Araraquara,Brazil,3
8720,CSA,Maceio,Maceio,Brazil,4
8723,América de Natal,Natal,Natal,Brazil,4
8724,ABC,Natal,Natal,Brazil,4
8733,CEFA Tirol,Fortaleza,Fortaleza,Brazil,4
8735,Gama,Brasilia,Brasilia,Brazil,4
8738,Brasil de Pelotas,Pelotas,Pelotas,Brazil,4
8739,Uberlândia,Uberlândia,Uberlândia,Brazil,4
8740,XV de Piracicaba,Piracicaba,Piracicaba,Brazil,4
8742,ASA,Arapiraca,Arapiraca,Brazil,4
8744,Vitória-ES,Vitória,Vitória,Brazil,4
8751,Oratório RC,Macapá,Macapá,Brazil,4
8752,Trem TD,Macapá,Macapá,Brazil,4
8754,Manaus FC,Manaus,Manaus,Brazil,4
8757,Juazeirense,Juazeiro,Juazeiro,Brazil,4
8758,Porto-BA,Porto Seguro,Porto Seguro,Brazil,4
8762,Capital/DF,Brasilia,Brasilia,Brazil,4
8765,ABECAT Ouvidorense,Ouvidor,,Brazil,4
8766,Aparecidense,Goiania,Goiania,Brazil,4
8767,CRAC Catalão,Catalão,Catalão,Brazil,4
8768,Goiatuba/GO,Goiatuba,Goiatuba,Brazil,4
8770,IAPE,São Luís,São Luís,Brazil,4
8771,Imperatriz,Imperatriz,Imperatriz,Brazil,4
8773,Operário-MT,Várzea Grande,Várzea Grande,Brazil,4
8775,União de Rondonópolis,Rondonópolis,Rondonópolis,Brazil,4
8777,Betim/MG,Betim,Belo Horizonte,Brazil,4
8778,Democrata GV,Governador Valadares,Governador Valadares,Brazil,4
8787,São Joseense,São José dos Pinhais,São José dos Pinhais,Brazil,4
8788,Decisão/PE,Goiana,,Brazil,4
8789,Maguary/PE,Bonito,,Brazil,4
8791,AA Altos,Teresina,Teresina,Brazil,4
8792,Fluminense- PI,Teresina,Teresina,Brazil,4
8795,Marica/RJ,Maricá,Rio de Janeiro,Brazil,4
8797,Portuguesa do Rio,Rio de Janeiro,Rio de Janeiro,Brazil,4
8798,Sampaio Corrêa/RJ,Saquarema,Saquarema,Brazil,4
8799,Clube Laguna/RN,Tibau do Sul,,Brazil,4
8800,Guarany de Bagé,Bagé,Bagé,Brazil,4
8808,Marcílio Dias,Itajai,Itajai,Brazil,4
8811,Velo Clube/SP,Rio Claro,Rio Claro,Brazil,4
8813,Araguaína,Araguaína,Araguaína,Brazil,4
8823,Flamengo PI,Teresina,Teresina,Brazil,
8824,Comercial-MS,Campo Grande,Campo Grande,Brazil,
8825,Grêmio Maringá,Maringá,Maringá,Brazil,
8828,São Caetano,Sao Paulo,Sao Paulo,Brazil,
8829,Colorado EC,,,Brazil,
8830,SE Tiradentes,Teresina,Teresina,Brazil,
8831,EC Metropol,,,Brazil,
8834,AA Anapolina,Anápolis,Anápolis,Brazil,
8836,CEOV,Cuiaba,Cuiaba,Brazil,
8838,União São João,Rio Claro,Rio Claro,Brazil,
8839,Fast Clube,Manaus,Manaus,Brazil,
8840,AD Leônico,,,Brazil,
8841,CEUB,,,Brazil,
8842,Rabello FC,,,Brazil,
8846,EC Pinheiros,,,Brazil,
8849,CS Capelense,,,Brazil,
8850,Galícia EC,,,Brazil,
8852,Santo Antônio Capixaba,,,Brazil,
8855,São Paulo-RS,,,Brazil,
8856,Comercial de Ribeirão Preto,Ribeirão Preto,Ribeirão Preto,Brazil,
8858,XV de Jaú,Jaú,Jaú,Brazil,
8859,SC Santa Cruz Estância,,,Brazil,
8862,América Cearense,,,Brazil,
8863,AA Guanabara,Brasilia,Brasilia,Brazil,
8864,CR Guará,,,Brazil,
8866,Defelê FC,,,Brazil,
8869,AA Colatina,,,Brazil,
8870,Itumbiara EC,Itumbiara,Itumbiara,Brazil,
8871,Ferroviário EC,,,Brazil,
8873,Caldense,Poços de Caldas,Poços de Caldas,Brazil,
8877,Estrela do Mar EC,,,Brazil,
8878,Comercial-PR,Cornélio Procópio,Cornélio Procópio,Brazil,
8879,Auto Esporte Clube do Piauí,,,Brazil,
8880,AD Niterói,,,Brazil,
8882,Rio Branco-RJ,,,Brazil,
8883,Potiguar de Mossoró,Mossoró,Mossoró,Brazil,
8884,Inter de Santa Maria,Santa Maria,Santa Maria,Brazil,
8886,GE Olímpico,,,Brazil,
8889,Paula Ramos EC,,,Brazil,
8890,SER Perdigão,,,Brazil,
8891,AA Francana,Franca,Franca,Brazil,
8892,América de Rio Preto,São José do Rio Preto,São José do Rio Preto,Brazil,
8895,Grêmio Prudente,Sao Paulo,Sao Paulo,Brazil,
8897,América do Sergipe,,,Brazil,
8898,AA Militar,,,Brazil,
8900,ADESG,,,Brazil,
8901,América Acreano,,,Brazil,
8902,Andirá EC,,,Brazil,
8904,Duque de Caxias Acre,,,Brazil,
8905,Grêmio Sampaio Acreano,,,Brazil,
8906,Náuas EC,Cruzeiro do Sul,Cruzeiro do Sul,Brazil,
8910,Vasco de Rio Branco,,,Brazil,
8912,AA Coruripe,Coruripe,Coruripe,Brazil,
8913,Alexandria Maceió,,,Brazil,
8915,Batalhense,,,Brazil,
8917,Cruzeiro de Arapiraca,,Arapiraca,Brazil,
8918,EC Barroso,,,Brazil,
8919,Ferroviário Alagoano,,,Brazil,
8920,FF Sport Atalaiense,,,Brazil,
8924,Santa Cruz Alagoano,,,Brazil,
8931,EC Macapá,,,Brazil,
8933,Independente EC,,,Brazil,
8934,Juventus Amapaense,,,Brazil,
8936,Santos Macapá-Amapá,Macapá,Macapá,Brazil,
8937,São José AP,Macapa,Macapa,Brazil,
8939,AA Rodoviária,,,Brazil,
8940,América de Manaus,,,Brazil,
8941,Auto Esporte Amazonense,,,Brazil,
8942,Cruzeiro do Sul Amazonense,,,Brazil,
8947,Manaus Sporting,,,Brazil,
8949,Portuguesa Amazonense,,,Brazil,
8951,Santos Amazonense,,,Brazil,
8953,Sul América EC,,,Brazil,
8954,AA da Bahia,,,Brazil,
8957,Bahia de Feira,Feira de Santana,Feira de Santana,Brazil,
8958,Barcelona FC/BA,Ilhéus,Ilhéus,Brazil,
8961,CIC Salvador,,,Brazil,
8962,Clube Bahiano de Tênis,,,Brazil,
8964,Colo-Colo FR,,,Brazil,
8965,EC Poções,,,Brazil,
8966,EC Ypiranga,,,Brazil,
8968,Fluminense de Salvador,,,Brazil,
8969,Ipitanga,Senhor do Bonfim,Senhor do Bonfim,Brazil,
8970,Jacobina EC,,,Brazil,
8971,Jequié/BA,Jequié,Jequié,Brazil,
8972,Juazeiro,Juazeiro,Juazeiro,Brazil,
8976,São Salvador,,,Brazil,
8978,SC Internacional Bahia,,,Brazil,
8982,Vitória da Conquista,Vitória da Conquista,Vitória da Conquista,Brazil,
8990,Gentilândia,,,Brazil,
8991,Guarani de Juazeiro,,,Brazil,
8992,Guarani EC,Juazeiro do Norte,Juazeiro do Norte,Brazil,
8993,Guarany de Sobral,Sobral,Sobral,Brazil,
8995,Horizonte,Fortaleza,Fortaleza,Brazil,
9005,AA Luziânia,Brasilia,Brasilia,Brazil,
9006,Atlético Ceilandense,Brasilia,Brasilia,Brazil,
9009,Botafogo Sobradinho,,,Brazil,
9010,Botafogo-DF,Brasilia,Brasilia,Brazil,
9011,CFZ Brasília,,,Brazil,
9012,Coenge Brasiliense,,,Brazil,
9013,Colombo Brasiliense,,,Brazil,
9014,Cruzeiro do Sul Brasiliense,,,Brazil,
9015,Esportivo Guará,,,Brazil,
9016,GE Tiradentes,,,Brazil,
9019,Paranoá EC,,,Brazil,
9023,Serviço Gráfico,,,Brazil,
9024,Vila Matias FC,,,Brazil,
9026,América FC Vitória,,,Brazil,
9027,Americano Capixaba,,,Brazil,
9030,Caxias Capixaba,,,Brazil,
9031,CERA São Mateus,,,Brazil,
9032,EC Aracruz,,,Brazil,
9033,Espírito Santo FC,Vitória,Vitória,Brazil,
9035,Floriano Capixaba,,,Brazil,
9036,Guarapari EC,Vitória,Vitória,Brazil,
9038,Jaguaré EC,,,Brazil,
9039,Linhares EC,,,Brazil,
9043,Rio Branco de Venda Nova,,,Brazil,
9045,Serra FC,Serra,Vitória,Brazil,
9046,AA Aparecidense,Aparecida de Goiânia,Aparecida de Goiânia,Brazil,
9048,Atlético Rioverdense,,,Brazil,
9049,Caldas EC,,,Brazil,
9051,EC Rio Verde,,,Brazil,
9056,Jaraguá EC,,,Brazil,
9057,Mineiros EC,Mineiros,Mineiros,Brazil,
9059,Nacional de Itumbiara,,,Brazil,
9061,Real de Itumbiara,,,Brazil,
9064,AE Caxiense,,,Brazil,
9065,Bacabal EC,,,Brazil,
9067,Cordino EC,,,Brazil,
9069,EC Duque de Caxias,,,Brazil,
9070,EC Viana,,,Brazil,
9071,Fênix Maranhense,,,Brazil,
9072,Football AC Maranhense,,,Brazil,
