sheet_row,team,city,metro_area,country,level
8577,Juventud Unida Universitario,San Luis,San Luis,Argentina,
8580,AA Eureka,,,Argentina,
8582,Atlético Regina,,,Argentina,
8583,Atlético Santa Rosa,,,Argentina,
8584,Belgrano AC B,,,Argentina,
8585,Belgrano Extra,,,Argentina,
8586,Buenos Aires FC,,,Argentina,
8587,CA Argentino Firmat,,,Argentina,
8588,CA Olivos,,,Argentina,
8589,CA Rosario,,,Argentina,
8591,CO Riachuelo,,,Argentina,
8592,Don Orione,,,Argentina,
8593,Estudiantes SdE,,,Argentina,
8594,Ferro de General Pico,,,Argentina,
8595,Gutemberg La Plata,,,Argentina,
8596,Honor y Patria,,,Argentina,
8598,Independiente de Trelew,,,Argentina,
8599,Mariano Moreno,,,Argentina,
8600,Old Caledonians FC,,,Argentina,
8601,Puerto Comercial,,,Argentina,
8602,Ramsar SC,,,Argentina,
8603,Sportivo Balcarce,,,Argentina,
8604,Sportivo Patria,,,Argentina,
8605,Unión de General Pinedo,,,Argentina,
8606,Unión Talleres-Lanús,,,Argentina,
8607,United Banks,,,Argentina,
8624,Textil Mandiyú,Corrientes,Corrientes,Argentina,
8628,ABB La Paz,La Paz,La Paz,Bolivia,1
8644,31 de Octubre,La Paz,La Paz,Bolivia,
8646,Chaco Petrolero,La Paz,La Paz,Bolivia,
8647,Deportivo Municipal,La Paz,La Paz,Bolivia,
8651,Litoral,Cochabamba,Cochabamba,Bolivia,
8657,Universitario de La Paz,La Paz,La Paz,Bolivia,
8733,CEFA Tirol,Fortaleza,Fortaleza,Brazil,4
8777,Betim/MG,Betim,Belo Horizonte,Brazil,4
8787,São Joseense,São José dos Pinhais,São José dos Pinhais,Brazil,4
8788,Decisão/PE,Goiana,,Brazil,4
8795,Marica/RJ,Maricá,Rio de Janeiro,Brazil,4
8799,Clube Laguna/RN,Tibau do Sul,,Brazil,4
8807,Blumenau EC,Blumenau,Blumenau,Brazil,4
8829,Colorado EC,,,Brazil,
8830,SE Tiradentes,Teresina,Teresina,Brazil,
8831,EC Metropol,,,Brazil,
8840,AD Leônico,,,Brazil,
8841,CEUB,,,Brazil,
8842,Rabello FC,,,Brazil,
8846,EC Pinheiros,,,Brazil,
8847,Fonseca AC,,,Brazil,
8849,CS Capelense,,,Brazil,
8852,Santo Antônio Capixaba,,,Brazil,
8856,Comercial de Ribeirão Preto,Ribeirão Preto,Ribeirão Preto,Brazil,
8859,SC Santa Cruz Estância,,,Brazil,
8860,Olímpico Clube,,,Brazil,
8861,Catuense,Catu,Catu,Brazil,
8862,América Cearense,,,Brazil,
8863,AA Guanabara,Brasilia,Brasilia,Brazil,
8864,CR Guará,,,Brazil,
8865,Cruzeiro do Sul,Brasilia,Brasilia,Brazil,
8866,Defelê FC,,,Brazil,
8868,Taguatinga,Brasilia,Brasilia,Brazil,
8869,AA Colatina,,,Brazil,
8871,Ferroviário EC,,,Brazil,
8875,Siderúrgica,,,Brazil,
8877,Estrela do Mar EC,,,Brazil,
8878,Comercial-PR,Cornélio Procópio,Cornélio Procópio,Brazil,
8879,Auto Esporte Clube do Piauí,,,Brazil,
8880,AD Niterói,,,Brazil,
8881,AE Eletrovapo,,,Brazil,
8882,Rio Branco-RJ,,,Brazil,
8886,GE Olímpico,,,Brazil,
8889,Paula Ramos EC,,,Brazil,
8890,SER Perdigão,,,Brazil,
8892,América de Rio Preto,São José do Rio Preto,São José do Rio Preto,Brazil,
8897,América do Sergipe,,,Brazil,
8898,AA Militar,,,Brazil,
8901,América Acreano,,,Brazil,
8904,Duque de Caxias Acre,,,Brazil,
8905,Grêmio Sampaio Acreano,,,Brazil,
8910,Vasco de Rio Branco,,,Brazil,
8913,Alexandria Maceió,,,Brazil,
8915,Batalhense,,,Brazil,
8917,Cruzeiro de Arapiraca,,Arapiraca,Brazil,
8918,EC Barroso,,,Brazil,
8919,Ferroviário Alagoano,,,Brazil,
8920,FF Sport Atalaiense,,,Brazil,
8921,Jaciobá,,,Brazil,
8924,Santa Cruz Alagoano,,,Brazil,
8927,Amapá Clube,,,Brazil,
8928,CA Aliança,,,Brazil,
8929,CEA Clube,,,Brazil,
8931,EC Macapá,,,Brazil,
8934,Juventus Amapaense,,,Brazil,
8935,Santana FC,Santana,Santana,Brazil,
8936,Santos Macapá-Amapá,Macapá,Macapá,Brazil,
8939,AA Rodoviária,,,Brazil,
8940,América de Manaus,,,Brazil,
8941,Auto Esporte Amazonense,,,Brazil,
8942,Cruzeiro do Sul Amazonense,,,Brazil,
8945,Manaos Athletic,,,Brazil,
8946,Manaos FC,Manaus,Manaus,Brazil,
8947,Manaus Sporting,,,Brazil,
8949,Portuguesa Amazonense,,,Brazil,
8951,Santos Amazonense,,,Brazil,
8953,Sul América EC,,,Brazil,
8954,AA da Bahia,,,Brazil,
8956,Atlético Salvador,,,Brazil,
8960,Camaçari,Camaçari,Camaçari,Brazil,
8961,CIC Salvador,,,Brazil,
8962,Clube Bahiano de Tênis,,,Brazil,
8965,EC Poções,,,Brazil,
8968,Fluminense de Salvador,,,Brazil,
8969,Ipitanga,Senhor do Bonfim,Senhor do Bonfim,Brazil,
8973,Madre de Deus,Madre de Deus,Madre de Deus,Brazil,
8974,Palmeiras Nordeste,,,Brazil,
8975,Poções,Poções,Poções,Brazil,
8976,São Salvador,,,Brazil,
8978,SC Internacional Bahia,,,Brazil,
8980,Sport Club República,,,Brazil,
8981,Sport Club Santos Dumont,,,Brazil,
8983,AD Limoeiro,,,Brazil,
8985,Boa Viagem,Boa Viagem,Boa Viagem,Brazil,
8986,Calouros do Ar,,,Brazil,
8988,Crato,Crato,Crato,Brazil,
8989,Esporte Limoeiro,,,Brazil,
8990,Gentilândia,,,Brazil,
8998,Limoeiro,Limoeiro do Norte,Limoeiro do Norte,Brazil,
9000,Orion FC,,,Brazil,
9001,Pacajus EC,Fortaleza,Fortaleza,Brazil,
9003,SC Maguari,,,Brazil,
9004,Tramways SC,,,Brazil,
9006,Atlético Ceilandense,Brasilia,Brasilia,Brazil,
9008,Bosque Formosa,,,Brazil,
9009,Botafogo Sobradinho,,,Brazil,
9010,Botafogo-DF,Brasilia,Brasilia,Brazil,
9012,Coenge Brasiliense,,,Brazil,
9013,Colombo Brasiliense,,,Brazil,
9014,Cruzeiro do Sul Brasiliense,,,Brazil,
9016,GE Tiradentes,,,Brazil,
9017,Grêmio Brasiliense,,,Brazil,
9018,Legião FC,,,Brazil,
9019,Paranoá EC,,,Brazil,
9020,Pioneira FC,,,Brazil,
9021,Planaltina,,,Brazil,
9023,Serviço Gráfico,,,Brazil,
9024,Vila Matias FC,,,Brazil,
9025,Alegrense FC,,,Brazil,
9026,América FC Vitória,,,Brazil,
9027,Americano Capixaba,,,Brazil,
9029,Cachoeiro FC,,,Brazil,
9030,Caxias Capixaba,,,Brazil,
9031,CERA São Mateus,,,Brazil,
9033,Espírito Santo FC,Vitória,Vitória,Brazil,
9035,Floriano Capixaba,,,Brazil,
9036,Guarapari EC,Vitória,Vitória,Brazil,
9037,Ibiraçu FC,,,Brazil,
9039,Linhares EC,,,Brazil,
9040,Muniz Freire FC,,,Brazil,
9044,Rio Pardo FC,,,Brazil,
9048,Atlético Rioverdense,,,Brazil,
9049,Caldas EC,,,Brazil,
9050,Canedense,Senador Canedo,Senador Canedo,Brazil,
9051,EC Rio Verde,,,Brazil,
9059,Nacional de Itumbiara,,,Brazil,
9061,Real de Itumbiara,,,Brazil,
9064,AE Caxiense,,,Brazil,
9065,Bacabal EC,,,Brazil,
9066,Chapadinha FC,,,Brazil,
9068,Coroatá FC,,,Brazil,
9069,EC Duque de Caxias,,,Brazil,
9070,EC Viana,,,Brazil,
9071,Fênix Maranhense,,,Brazil,
9072,Football AC Maranhense,,,Brazil,
9075,Luso Brasileiro Maranhense,,,Brazil,
9076,SE Santa Inês,,,Brazil,
9077,Sírio FC,,,Brazil,
9078,Tocantins EC,,,Brazil,
9079,Tupan Maranhense,,,Brazil,
9081,Vitória do Mar,,,Brazil,
9083,Ação,Cuiaba,Cuiaba,Brazil,
9084,Americano-MT,,,Brazil,
9086,Atlético Matogrossense,,,Brazil,
9089,EC Operário,,,Brazil,
9093,Operário Ltda,,,Brazil,
9094,SER Juventude,,,Brazil,
9096,Sorriso EC,,,Brazil,
9102,Douradense,,,Brazil,
9104,Itaporã FC,,,Brazil,
9108,SE Nova Andradina,,,Brazil,
9110,Sete de Dourados,,,Brazil,
9111,Taveirópolis,,,Brazil,
9112,Ubiratan EC,,,Brazil,
9114,Atlético de Três Corações,,,Brazil,
9120,Esportivo de Passos,,,Brazil,
9121,Fabril EC,,,Brazil,
9122,Guarani Divinópolis,Divinópolis,Divinópolis,Brazil,
9126,Montes Claros FC,,,Brazil,
9135,UR Trabalhadores,Patos de Minas,Patos de Minas,Brazil,
9136,Valeriodoce,,,Brazil,
9137,Abaeté FC,,,Brazil,
9143,Izabelense,,,Brazil,
9145,Santa Rosa EC,,,Brazil,
9148,Sport Belém,Belém,Belém,Brazil,
9149,Tiradentes-PA,,,Brazil,
9151,Vênus AC,,,Brazil,
9152,América de Esperança,,,Brazil,
9153,América Paraibano,,,Brazil,
9154,Atlético Cajazeirense,,,Brazil,
9155,Brasil Foot Club João Pessoa,João Pessoa,João Pessoa,Brazil,
9156,CA Parahybano,,,Brazil,
9157,Clube Ástrea,,,Brazil,
9158,Colégio Pio X,,,Brazil,
9159,EC Cabo Branco,,,Brazil,
9160,Felipéia EC,,,Brazil,
9161,Guarabira EC,,,Brazil,
9163,Palmeiras SC Paraibano,,,Brazil,
9164,Parahyba FC,,,Brazil,
9165,Parahyba Sport,,,Brazil,
9166,Parahyba United,,,Brazil,
9167,Red Cross FC,,,Brazil,
9168,Santa Cruz REC,,,Brazil,
9169,São Paulo Crystal,João Pessoa,João Pessoa,Brazil,
9170,Serrano-PB,,,Brazil,
9171,AA Batel,,,Brazil,
9172,AA Iguaçu,União da Vitória,União da Vitória,Brazil,
9173,ADAP,,,Brazil,
9174,ADAP Galo Maringá,,,Brazil,
9175,América Paraná,,,Brazil,
9177,Britânia Sport Club,,,Brazil,
9178,CA Monte Alegre,,,Brazil,
9179,Corinthians Paranaense,Curitiba,Curitiba,Brazil,
9181,Engenheiro Beltrão,Engenheiro Beltrão,Engenheiro Beltrão,Brazil,
9183,Internacional de Curitiba,,,Brazil,
9186,Malutrom,Curitiba,Curitiba,Brazil,
9187,Nacional de Rolândia,,,Brazil,
9188,Nacional Paranaense,Rolândia,Rolândia,Brazil,
9189,Palestra Itália FC,,,Brazil,
9191,Ponta Grossa EC,,,Brazil,
9192,Prudentópolis FC,,,Brazil,
9193,PSTC Procopense,,,Brazil,
9194,Rio Branco do Paraná,Paranaguá,Paranaguá,Brazil,
9197,SE Matsubara,,,Brazil,
9198,Serrano Centro-Sul,Prudentopolis,Prudentopolis,Brazil,
9200,Toledo EC,,,Brazil,
9201,União Bandeirante,Bandeirantes,Bandeirantes,Brazil,
9202,7 de Setembro Garanhuns,Garanhuns,Garanhuns,Brazil,
9203,AD Cabense,Recife,Recife,Brazil,
9205,América de Pernambuco,Recife,Recife,Brazil,
9206,Atlético Pernambucano,,,Brazil,
9207,Belo Jardim FC,,,Brazil,
9208,CA Porto Caruaru,Caruaru,Caruaru,Brazil,
9209,Central Caruaru,Caruaru,Caruaru,Brazil,
9210,Centro Limoeirense,,,Brazil,
9211,Estudantes Sport Club,,,Brazil,
9212,Ferroviário do Recife,,,Brazil,
9213,Flamengo de Arcoverde,,,Brazil,
9214,Flamengo de Recife,,,Brazil,
9215,Itacuruba SC,,,Brazil,
9216,Manchete FC,,,Brazil,
9217,Paulistano-PR,,,Brazil,
9219,Porto de Caruaru,Caruaru,Caruaru,Brazil,
9221,Serra Talhada,,,Brazil,
9222,Serrano FC Serra Talhada,Serra Talhada,Serra Talhada,Brazil,
9223,Serrano-PE,,,Brazil,
9224,Torre Sport Club,,,Brazil,
9225,Tramways Sport Club,,,Brazil,
9226,Unibol Pernambuco,,,Brazil,
9227,Vera Cruz FC,,,Brazil,
9228,Vitória das Tabocas,Vitória de Santo Antão,Vitória de Santo Antão,Brazil,
9229,Ypiranga FC Santa Cruz,Santa Cruz do Capibaribe,Santa Cruz do Capibaribe,Brazil,
9230,Ypiranga-PE,,,Brazil,
9232,AA Cori-Sabbá,,,Brazil,
9234,Botafogo Piauiense,,,Brazil,
9237,AA Barbará,,,Brazil,
9238,AA Cabofriense,,,Brazil,
9240,Adrianino AC,,,Brazil,
9241,Ararigboya FC,,,Brazil,
9243,Barra de Teresópolis,,,Brazil,
9244,Barra do Piraí XI,,,Brazil,
9247,Barreto FC,,,Brazil,
9248,Bayer EC,,,Brazil,
9252,Byron FC,,,Brazil,
9254,Campos XI,,,Brazil,
9255,Central Barra do Piraí,,,Brazil,
9256,CFZ do Rio,,,Brazil,
9257,Clube dos Coroados,,,Brazil,
9258,CR Icaraí,,,Brazil,
9260,EC Sapucaia,,,Brazil,
9261,Fluminense de Niterói,,,Brazil,
9263,Frigorífico AC,,,Brazil,
9264,GR Gragoatá,,,Brazil,
9265,Itaperuna EC,,,Brazil,
9269,Nictheroyense FC,,,Brazil,
9270,Odeon FC,,,Brazil,
9271,Paissandu AC,,,Brazil,
9274,Petrópolis XI,,,Brazil,
9275,Petropolitano FC,,,Brazil,
9277,Royal SC Barra do Piraí,,,Brazil,
9279,SC Aliança,,,Brazil,
9280,SC Elite,,,Brazil,
9283,Ypiranga Niterói,,,Brazil,
9288,Centro Esportivo Potiguar,,,Brazil,
9290,Pauferrense,,,Brazil,
9292,São Gonçalo-RN,,,Brazil,
9293,Americano Porto Alegre,,,Brazil,
9300,Clube Esportivo,,,Brazil,
9309,FC Rio-Grandense,,,Brazil,
9311,GA Farroupilha,,,Brazil,
9312,GE Bagé,,,Brazil,
9314,GE Renner,,,Brazil,
9315,Grêmio Santanense,,,Brazil,
9317,Pedrabranca FC,,,Brazil,
9321,SE São Broja,,,Brazil,
9323,Sport Club Rio Grande,,,Brazil,
9325,Universidade,Canoas,Canoas,Brazil,
9328,Botafogo FC-RO,,,Brazil,
9329,CF da Amazônia,,,Brazil,
9330,CR Flamengo-RO,,,Brazil,
9331,CRE Jaruense,,,Brazil,
9334,Guajará EC,,,Brazil,
9339,São Domingos EC,,,Brazil,
9341,SE Ariquemes,,,Brazil,
9343,União Cacoalense,,,Brazil,
9346,Ypiranga EC,,,Brazil,
9348,Atlético Progresso,,,Brazil,
9351,Flamengo-RR,,,Brazil,
9353,Rio Branco-RR,,,Brazil,
9354,Rio Negro-RR,,,Brazil,
9356,São Francisco-RR,,,Brazil,
9357,América Joinville-SC,,,Brazil,
9358,Atlético Catarinense,,,Brazil,
9359,Atlético de Ibirama,,,Brazil,
9360,Atletico Ibirama,Ibirama,Ibirama,Brazil,
9362,CA Lages,,,Brazil,
9363,CA Metropolitano,Blumenau,Blumenau,Brazil,
9364,Caçadorense,,,Brazil,
9367,Caxias FC Joinville,,,Brazil,
9368,CFZ Imbituba,Imbituba,Imbituba,Brazil,
9369,CIP Futebol Clube,,,Brazil,
9370,Comerciário EC,,,Brazil,
9372,Dom Pedro II,Conselheiro Lafaiete,Conselheiro Lafaiete,Brazil,
9373,EC Próspera,Criciuma,Criciuma,Brazil,
9374,Externato FC,,,Brazil,
9377,Joaçaba EC,,,Brazil,
9378,Juventus de Seara,,,Brazil,
9380,Lauro Müller FC,,,Brazil,
9381,Metropolitano,Blumenau,Blumenau,Brazil,
9384,Ypiranga São Francisco do Sul,,,Brazil,
9385,AA das Palmeiras,,,Brazil,
9387,Americana,Americana,Americana,Brazil,
9393,Clube Atlético Albion,,,Brazil,
9394,Corinthians de Presidente Prudente,,,Brazil,
9395,Esporte Clube Pinheiros,,,Brazil,
9396,Etti Jundiaí,Sao Paulo,Sao Paulo,Brazil,
9399,Matonense,,,Brazil,
9408,Paulistano,,,Brazil,
9412,Rio Branco de Americana,Campinas,Campinas,Brazil,
9414,São José/SP,,,Brazil,
9418,SE Matonense,Matão,Matão,Brazil,
9423,AC Lagartense,,,Brazil,
9424,AD Freipaulistano,,,Brazil,
9425,Cotingüiba,,,Brazil,
9426,CS Maruinense,,,Brazil,
9429,Industrial SC,,,Brazil,
9430,Ipiranga Maruim,,,Brazil,
9432,Palestra Sergipe,,,Brazil,
9433,Passagem FC,,,Brazil,
9434,Riachuelo FC,,,Brazil,
9436,Vasco EC,,,Brazil,
9437,AA Alvorada,,,Brazil,
9442,Kaburé EC,,,Brazil,
9443,Paraíso EC,,,Brazil,
9444,SD Sparta,,,Brazil,
9445,Tocantins de Miracema,,,Brazil,
9451,Icasa EC,,,Brazil,
9501,Águilas Doradas Rionegro,Rionegro,Rionegro,Colombia,
9502,Alianza Petrolera,Barrancabermeja,Barrancabermeja,Colombia,
9507,Itagüí Ditaires,Itagüí,Medellin,Colombia,
9508,La Equidad,Bogota,Bogota,Colombia,
9512,Tuluá,Tulua,Tulua,Colombia,
9536,Everest,Guayaquil,Guayaquil,Ecuador,
9537,Filanbanco,Milagro,Milagro,Ecuador,
9542,Valdez SC,Milagro,Milagro,Ecuador,
9594,Alfonso Ugarte,Puno,Puno,Peru,
9595,Alianza Huánuco,Huánuco,Huánuco,Peru,
9599,Carlos A. Mannucci,Trujillo,Trujillo,Peru,
9601,Ciclista Lima,Lima,Lima,Peru,
9604,Colegio San Agustín,Lima,Lima,Peru,
9606,Defensor Arica,Lima,Lima,Peru,
9607,Defensor Lima,Lima,Lima,Peru,
9609,Deportivo USMP,Lima,Lima,Peru,
9610,Deportivo Wanka,Huancayo,Huancayo,Peru,
9611,EMD Binacional,Juliaca,Juliaca,Peru,
9613,Inti Gas Deportes,Ayacucho,Ayacucho,Peru,
9625,Universidad Técnica,Cajamarca,Cajamarca,Peru,
9656,Porongos,Trinidad (URU),Trinidad (URU),Uruguay,
9678,Atlético San Cristóbal,San Cristobal,San Cristobal,Venezuela,
9683,Deportivo Galicia,Caracas,Caracas,Venezuela,
9684,Deportivo Italia,Caracas,Caracas,Venezuela,
9687,Deportivo Portugués,Caracas,Caracas,Venezuela,
9692,Minervén,Ciudad Guayana,Ciudad Guayana,Venezuela,
9693,Pepeganga,San Cristobal,San Cristobal,Venezuela,
9694,Real Esppor Club,Caracas,Caracas,Venezuela,
9696,Sport Marítimo,Caracas,Caracas,Venezuela,
9698,ULA Mérida,Merida,Merida,Venezuela,
9699,Unión Dep. Canarias,Caracas,Caracas,Venezuela,
9780,Kurdistan,,,Kurdistan,0
9901,Saba,,,Bonaire,0
9902,Saint Barthélemy,,,Saint Barthélemy,0
9905,Saint Pierre and Miquelon,,,Saint Pierre and Miquelon,0
9906,Sint Eustatius,,,Bonaire,0
9916,Christmas Island,,,Australia,0
9917,Cocos Islands,,,Australia,0
